Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate,Back Taxes
,DEILY WILLIAM H &,,,,,,,99 PLANTATION RD,,CARRIERE,MS,39426,121   058,5830 LOIRE DR,CUMMING,Forsyth,GA,30040,4.58,3-1 598 LT13 LAMAR SEXTON ,,,137400,,
,DELACRUZ ANGEL,,,,,,,3725 FALLS TRL,,WINSTON,GA,30187,288   039,7045 LAKE VISTA DR,DAWSONVILLE,Forsyth,GA,30534,0.7,14-1 1057-1058 LT 16 RESERVE CLUB & MARINA PH 1-A,,,15000,,
,DELACRUZ ANGEL,,,,,,,3725 FALLS TRL,,WINSTON,GA,30187,300   148,7145 CRESTLINE DR,DAWSONVILLE,Forsyth,GA,30534,0.98,14-1 1058 LT 14 RESERVE CLUB & MARINA PH 1-A,,,15000,,
,DEMETROS ESTELLE VERINIS,,,,,,,2006 NORTHWOOD DR,,MARYVILLE,TN,37803,221   154, STUTZ ST,CUMMING,Forsyth,GA,30041,0.09,14-1 149 LT 250 HD-SS ,,,35000,,
,DENSON JOHN D &,,,,,,,5842 MT VERNON RD,,MURRAYVILLE,GA,30564,269   175, VIRGINIA AVE,CUMMING,Forsyth,GA,30041,0.37,14-1 LT 52 SEC A COLONIAL ,,,15000,,217.61
,DIAZ MIRYAM C,,,,,,,279 LAWN WAY,,MIAMI SPRINGS,FL,33166,308   225, PONDEROSA TRL,GAINESVILLE,Forsyth,GA,30506,1,14-1 1180 LT 20 PH 2 WIND SONG,,,20000,,
,DIAZ MIRYAM C,,,,,,,279 LAWN WAY,,MIAMI SPRINGS,FL,33166,308   226, PONDEROSA TRL,GAINESVILLE,Forsyth,GA,30506,1.46,14-1 1180 LT 21 PH 2 WIND SONG,,,20000,,
,DICKERSON SHARON,,,,,,,6025 CARRIE FISHER DR,,GAINESVILLE,GA,30506,301   049,6025 CARRIE FISHER RD,GAINESVILLE,Forsyth,GA,30506,2.78,14-1 1201 TR C ,,,64220,,666.39
,DIGIORGIO ROBIN SHAW,,,,,,,10511 LAKE WILLIAMS DR,,ODESSA,FL,33556,075   148, HURT BRIDGE RD,CUMMING,Forsyth,GA,30028,1.18,3-1 850 ,,,41030,,
,DILLS PATRICIA ANN,,,,,,,6170 JETT RD,,DAWSONVILLE,GA,30534,264   080,6170 JETT RD,DAWSONVILLE,Forsyth,GA,30534,2,14-1 673 PARCEL C ,,,55700,,596.91
,DIMATTEO ANTHONY J,,,,,,,4870 DEER LAKE DR,APT 3222,JACKSONVILLE,FL,32246,228   104,3645 COLDWATER CT,CUMMING,Forsyth,GA,30041,0.65,14-1 53 LT 579 PH IIB CRC,,,12750,,
,DOCTOR BRAMBLETT ROAD PROP LLC,,,,,,,13600 BROADWAY AVE,,CLEVELAND,OH,44125,094   031, DR BRAMBLETT RD,CUMMING,Forsyth,GA,30028,43.76,3-1 412-413 & 453 ,,,866450,,
,DOLAN TERESA M,,,,,,,1204 RUBBLE RD,,CUMMING,GA,30040,013   254, SHADE TREE WAY,CUMMING,Forsyth,GA,30040,0.09,2-1 33 PO LT 33 PH 2 BE ,,,6500,,102.75
,DOOLEY PAMELA S TALLANT,,,,,,,5278 HYDE RD,,CUMMING,GA,30040,034   083,5278 HYDE RD,CUMMING,Forsyth,GA,30040,1.12,3-1 1220 ,,,51240,,538.29
,DOWELL LEROY V,,,,,,,9370 MEADOWBROOK DR,,GAINESVILLE,GA,30506,294   016,9370 MEADOWBROOK DR,GAINESVILLE,Forsyth,GA,30506,1.05,14-1 1000 LT 10 ,,,40700,,105.18
,DOWNS RALPH &,,,,,,,2235 MECCA PIKE,,ENGLEWOOD,TN,37329,040   102T001,397 FOWLER RD,ALPHARETTA,Forsyth,GA,30004,,MH ,,,5500,,
,DOWNS RALPH GEORGE,,,,,,,2235 MECCA PIKE,,ENGLEWOOD,TN,37329,040   102T002,395 FOWLER RD,ALPHARETTA,Forsyth,GA,30004,,MH ,,,5700,,
,DOYLE PATRICK J &,,,,,,,3913 LINDA LANE,,ANNANDALE,VA,22003,100   061,1785 VALLEY LN,CUMMING,Forsyth,GA,30040,1.07,3-1 1026 LT 32 PH 2 MTN VALLEY ,,,34240,,
,DREW WALTER MARLIN,,,,,,,4931 SANTA MONICA CT,,CAPE CORAL,FL,33904,316   099, BAY POINTE DR,GAINESVILLE,Forsyth,GA,30506,0.62,14-1 1285 LOT 20 PH I BAYHILL ,,,200750,,
,DRIVER PHILLIP ANTHONY,,,,,,,5590 DRIVER LN,,CUMMING,GA,30041,269   389, PICKLESIMER RD,CUMMING,Forsyth,GA,30041,0.35,14-1 610 ,,,10240,,123.55
,DUCKWORTH GERALD R,,,,,,,470 TRUNK ST,,CLEVELAND,TN,37311,313   428, OLD STILL PATH ,,Forsyth,GA,,0.11,14-1 LT 90 PEBBLEBROOK SH ,,,5000,,
,DULINAWKA BETTY B REV LVNG TRUST &,,,,,,,3359 LYNWOOD DR,,VIRGINIA BEACH,VA,23452,187   026, DAHLONEGA HWY,CUMMING,Forsyth,GA,30028,9.9,3-1 252-251 ,,,114350,,
,DUNCAN DENNIS,,,,,,,115 WILD AZALEA TR,,HAMPTON,GA,30228,313   422, OLD STILL PATH ,,Forsyth,GA,,0.11,14-1 1326 LT 96 PEBBLEBRO ,,,25000,,217.61
,EAGLE POINT LANDFILL LLC,,,,,,,90 FORT WADE RD,,PONTE VEDRA BEACH,FL,32082,001   010,9425 OLD FEDERAL RD,BALL GROUND,Forsyth,GA,30107,1,3-1 73 ,,,24550,,
,EAHI BRIDLETON LLC,,,,,,,2303 CUMBERLAND PKWY SE,STE 100,ATLANTA,GA,30339,182   454,5975 PENNANT LN,SUWANEE,Forsyth,GA,30024,0.71,2-1 1212-1275 LT 176 PH 2 UN B ,,,100000,,918.14
,EARTHRAKER LLC,,,,,,,4169 VENTURA AVE,,MIAMI,FL,33133,018   202,3445 FRANCIS RD,ALPHARETTA,Forsyth,GA,30004,2.79,2-1 612 TR 2 ,,,334800,,
,EASON H BART & OLIVIA LYNN,,,,,,,2422 SNOWY EGRET DR,,JACKSONVILLE,FL,32224,312   148T001,6965 LAKESIDE PL,GAINESVILLE,Forsyth,GA,30506,,MH ,,,12900,,
,ECK-CUMMING LLC,,,,,,,3900 ESSEX LN,STE 1070,HOUSTON,TX,77027,076   133, CANTON HWY,CUMMING,Forsyth,GA,30040,3.59,3-1-951 OFF 076-011----2005 PER OWNER/,,,260880,,
,EGD PROPERTIES LP,,,,,,,431 N GROVE ST,STE B,DAHLONEGA,GA,30533,307   136, LYNN DR,,Forsyth,GA,,0.78,14-1 1112 LT 15 CLAY BENN ,,,40000,,279.75
,ELLIOTT JAMES D,,,,,,,328 MILL CREEK FARM RD,,HOMER,GA,30547,178   040, NICHOLS RD,SUWANEE,Forsyth,GA,30174,0.98,2-1 LL 857-858 ,,,46950,,
,ELLIOTT JAMES D,,,,,,,328 MILL CREEK FARM RD,,HOMER,GA,30547,178   038,252 NICHOLS RD,SUWANEE,Forsyth,GA,30024,0.9,2-1 857 ,,,42750,,
,ELLIS JERRY K,,,,,,,1443 BARNESVILLE RD,,GRIFFIN,GA,30224,129   053,4160 CASTLEBERRY RD,CUMMING,Forsyth,GA,30040,1.26,2-1 160 ,,,60100,,
,ELLIS JERRY K,,,,,,,1443 BARNESVILLE RD,,GRIFFIN,GA,30224,129   053T001,4160 CASTLEBERRY RD,CUMMING,Forsyth,GA,30040,,MH ,,,10300,,
,EMES REALTY LLC &,,,,,,,BOSQUES DE ALAMOS #5,,MEXICO D F              C P,,11700,235   004,4735 SETTINGDOWN CIR,CUMMING,Forsyth,GA,30028,37.12,14-1 236-237 ,,,767460,,
,EMES REALTY LLC &,,,,,,,BOSQUES DE ALAMOS #5,,MEXICO D F               C P,,11700,235   055, GEORGIA HWY 400 ,CUMMING,Forsyth,GA,30028,3.21,14-1 236-237 ,,,151800,,
,EQUITY TRUST CO CUSTODIAN FBO,,,,,,,PO BOX 451339,,WESTLAKE,OH,44145,070   020, COX RD,CUMMING,Forsyth,GA,30028,13.19,3-1 232 TRACT 12-13 LAMAR SEXTON,,,263800,,
,EVANS LEON,,,,,,,PO BOX 485,,AMERICUS,GA,31709,289   066T001,6175 DAWSONVILLE HWY,DAWSONVILLE,Forsyth,GA,30534,,MH ,,,5600,,
,EVERETT JAMES FERRELL,,,,,,,810 LANIER AVE WEST,APT C,FAYETTEVILLE,GA,30214,313   640, CROOKED O TRL,GAINESVILLE,Forsyth,GA,30506,0.11,14-1 1266 LT 389 PEBBLEBR OOK SHORES,,,35000,,
,EVERETT JAMES FERRELL,,,,,,,810 LANIER AVE WEST,APT C,FAYETTEVILLE,GA,30214,313   659, CROOKED O TRL,GAINESVILLE,Forsyth,GA,30506,0.23,14-1 1277 LT 412-413 PEBB LEBROOK SHORE,,,25000,,
,FAGAN KATIE D,,,,,,,7070 CROOKED O TRL,,GAINESVILLE,GA,30506,313   507, CROOKED O TRL,GAINESVILLE,Forsyth,GA,30506,0.11,14-1 1277 LT 352 PEBBLEBR ,,,25000,,217.61
,FARMER BERTRAM S,,,,,,,323 5TH ST,APT NO 2-R,JERSEY CITY,NJ,07302,061   017, MARS HILL RD,CUMMING,Forsyth,GA,30040,0.54,2-1 528 LT4 WOODDALE ,,,60000,,
,FAUCHER EVARISTE A &,,,,,,,300 HUNT RD,,ATHENS,GA,30606,308   079, HORSESHOE BND,GAINESVILLE,Forsyth,GA,30506,0.5,14-1 1160 LT 63-64 SOURWOOD ,,,20000,,
,FEDERAL NATIONAL MORTGAGE ASSN,,,,,,,PO BOX 650043,,DALLAS,TX,75265,232   075,7771 A C SMITH RD,CUMMING,Forsyth,GA,30028,1.07,14-1 227 ,,,29850,,
,FEESE SHARRON S,,,,,,,PO BOX 1735,,SILVERTHORNE,CO,80498,250   170, GEORGIA HWY 400 ,CUMMING,Forsyth,GA,30041,3.54,14-1 423 ,,,77530,,
,FERGUSON SHELDON W,,,,,,,1704 EASTLAND AVE,,NASHVILLE,TN,37206,118   048, MOCKINGBIRD RD,CUMMING,Forsyth,GA,30028,2.18,3-1 238-239 OFF 118-27----1991,,,52970,,
,FIELDS PATRICIA M,,,,,,,160 THOMPSON RD,,TYRONE,GA,30290,221   287, MERCEDES DR,CUMMING,Forsyth,GA,30041,0.11,14-1 87 LOT 131 HT-SS OBTAINED BY WILL.,,,24000,,
,FIELDS PATRICIA M,,,,,,,160 THOMPSON RD,,TYRONE,GA,30290,221   288, MERCEDES DR,CUMMING,Forsyth,GA,30041,0.23,14-1 87 LT 129-130 HT-SS OBTAINED BY WILL.,,,24000,,
,FINCHER TAMATHA,,,,,,,6920 DEVON DR,,CUMMING,GA,30028,185   223, DAHLONEGA HWY,CUMMING,Forsyth,GA,30028,1.45,3-1 107 ,,,38280,,410.31
,FIRST CITIZENS BK & TRUST CO INC,,,,,,,1230 MAIN ST,,COLUMBIA,SC,29201,105  1065,5570 DOMINION CT,CUMMING,Forsyth,GA,30040,0.22,2-1 234 LT 52 MANOR @ ,,,80000,,772.88
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   470,3210 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.22,2-1 85 LT 1 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   496,3505 WILTSHIRE WAY,CUMMING,Forsyth,GA,30040,0.48,2-1 60 LT 27 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   501,3565 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.41,2-1 60 LT 32 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   502,3555 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.42,2-1 60 LT 33 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   503,3545 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.49,2-1 60 LT 34 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   504,3535 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.41,2-1 60 LT 35 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   505,3525 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.49,2-1 60 LT 36 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   506,3515 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.47,2-1 60 LT 37 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   509,3415 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.42,2-1 60 LT 40 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   516,3265 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.2,2-1 85 LT 47 GATES @ CASTELBERRY,,,70000,,
,FISCHER DEVELOPMENT CO II INC,,,,,,,3940 OLYMPIC BLVD,STE 100,ERLANGER,KY,41018,128   522,3205 TROWBRIDGE DR,CUMMING,Forsyth,GA,30040,0.29,2-1 85 LT 53 GATES @ CASTELBERRY,,,70000,,
,FISCHER HOMES ATL LLLP,,,,,,,3940 OLYMPIC BLVD STE 100,,COVINGTON,KY,41018,102   203,1720 KINGSBURY DR,CUMMING,Forsyth,GA,30040,0.23,3-1 1241-1242 LT 5 PH 1 BARRETT LANDING,,,80000,,
,FISCHER HOMES ATL LLLP,,,,,,,3940 OLYMPIC BLVD STE 100,,COVINGTON,KY,41018,102   278,1970 WARRINGTON WAY,CUMMING,Forsyth,GA,30040,0.23,3-1 1241 LT 36 PH 3 BARRETT LANDING,,,80000,,
,FISCHER HOMES ATL LLLP,,,,,,,3940 OLYMPIC BLVD STE 100,,COVINGTON,KY,41018,102   281,2050 BIRMINGHAM CT,CUMMING,Forsyth,GA,30040,0.23,3-1 1241 LT 39 PH 3 BARRETT LANDING,,,80000,,
,FISHER JOHN STANLEY &,,,,,,,102 COLLEGE STATION DR,STE 3-12,BREVARD,NC,28712,317   016, C A 'S TRL,GAINESVILLE,Forsyth,GA,30506,0.43,14-1 1221 TR A ,,,25000,,
,FISHER LIVING TRUST,,,,,,,102 COLLEGE STA DR STE 3 12,,BREVARD,NC,28712,317   018, C A S TRL,GAINESVILLE,Forsyth,GA,30506,2.56,14-1 1221-1222 ,,,421300,,
,FLORY CLIFFORD D,,,,,,,5717 WHITE JASMINE WAY,,NORTH PORT,FL,34287,251   043T001,6675 BENNETT RD,CUMMING,Forsyth,GA,30041,,MH ,,,8900,,
,FLOWERS MICHAEL THOMPSON JR,,,,,,,6720 DOGWOOD RD,,GAINESVILLE,GA,30506,312   051,6720 DOGWOOD RD,GAINESVILLE,Forsyth,GA,30506,0.55,14-1 1208 LOT 7A DOGWOOD ,,,264700,,2990.15
,FOR/SR FORSYTH LLC,,,,,,,6300 FM  2244 RD,SUITE 500,AUSTIN,TX,78746,075   024,2980 HURT BRIDGE RD,CUMMING,Forsyth,GA,30028,3.02,3-1 807 ,,,135900,,
,FORDHAM JOHN F JR,,,,,,,841 HWY 87 NORTH,,COCHRAN,GA,31014,071   013,7360 WALLACE TATUM RD,CUMMING,Forsyth,GA,30028,7.68,4-1 446 ,,,170730,,
,FORDHAM JOHN F JR,,,,,,,841 HWY 87 NORTH,,COCHRAN,GA,31014,071   013T001,7360 WALLACE TATUM RD,CUMMING,Forsyth,GA,30028,,MH ,,,6000,,
,FOWLER PERRY A,,,,,,,1830 RIDGE RD,,CUMMING,GA,30041,198   066,1890 RIDGE RD,CUMMING,Forsyth,GA,30041,0.85,2-1 216 LT 42 ARNOLD WILL ,,,90130,,774.41
,FRADY WINFORD,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,178   001,312 NICHOLS RD,SUWANEE,Forsyth,GA,30024,1,2-1 856-857 ,,,47500,,
,FRADY WINFORD JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   196T001,5704 ELMO RD,CUMMING,Forsyth,GA,30028,,MH ,,,6600,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,232   056,7652 A C SMITH RD,DAWSONVILLE,Forsyth,GA,30534,4.76,14-1 223-227-228 ,,,114710,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   199,5702 ELMO RD,CUMMING,Forsyth,GA,30028,1.53,3-1 LL 311 TRCT 6 ,,,39930,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   198,5710 ELMO RD,CUMMING,Forsyth,GA,30028,1.27,3-1 LL 311 TRCT 5 ,,,34290,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   197,5706 ELMO RD,CUMMING,Forsyth,GA,30028,1.17,3-1 LL 311 TRCT 4 ,,,32120,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   195,5698 ELMO RD,CUMMING,Forsyth,GA,30028,1.09,3-1 LL 311 TRCT 1 ,,,30410,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   196,5704 ELMO RD,CUMMING,Forsyth,GA,30028,1.08,3-1 LL 311 TRCT 3 ,,,30390,,
,FRADY WINFORD T JR,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,158   026,511 NICHOLS RD,SUWANEE,Forsyth,GA,30024,0.41,2-1 873 ,,,19990,,
,FRANCK RICHARD ERIC,,,,,,,2257 BRECKNOCK DR,,WINSTON SALEM,NC,27103,137   341, MATHIS AIRPARK RD,SUWANEE,Forsyth,GA,30024,1.33,2-1 994-1022 ,,,63180,,
,FRIEDMAN KAREN TURNER,,,,,,,11948 E GOLD DUST AVE,,SCOTTSDALE,AZ,85259,239   053, HOLTZCLAW RD,CUMMING,Forsyth,GA,,2.5,14-1 302 TR 2 TURNER EST ,,,58880,,
,FRIX EDWARD L,,,,,,,5115 WILLIAMSON LN,,CUMMING,GA,30028,027   081,5115 WILLIAMSON LN,CUMMING,Forsyth,GA,30028,1.24,3-1 440-ETAL PO 13A ALICE ,,,35330,,391.93
,FRIX JOHN HENRY III &,,,,,,,2894 KELLY BRIDGE RD,,DAWSONVILLE,GA,30534,119   045,4260 DR BRAMBLETT RD,CUMMING,Forsyth,GA,30028,5.61,3-1 411 ,,,280500,,41.11
,GA-CUMBERLAND ASSC 7TH DAY ADVENTIST INC,,,,,,,P O  BOX 12000,,CALHOUN,GA,30703,040   183,395 FOWLER RD,ALPHARETTA,Forsyth,GA,30004,8.8,"2-1 548 PT LT 1, LTS 2, 3, 4, & 5 BKA PH1 FOWLER HILLS",,,440000,,
,GALLUCCI DANIEL  & KRISTINA,,,,,,,2567 WESTRIDGE RD,,LOS ANGELES,CA,90049,313   405, QUAIL MOUNTAIN TRL,GAINESVILLE,Forsyth,GA,30506,0.11,14-1 1277 LOT 121 PEBBLEB ROOK SHORES,,,5000,,
,GALLUCCI DANIEL  ETAL,,,,,,,2567 WESTRIDGE RD,,LOS ANGELES,CA,90049,313   406, QUAIL MOUNTAIN TRL,GAINESVILLE,Forsyth,GA,30506,0.11,14-1 1326 LT 120 PEBBLEB ROOK SHORES,,,6380,,
,GALLUCCI DANIEL & KRISTINA,,,,,,,2567 WESTRIDGE RD,,LOS ANGELES,CA,90049,313   404,5710 PEBBLEBROOK TRL,GAINESVILLE,Forsyth,GA,30506,0.13,14-1 1277 LOT 122 PEBBLEB ROOK SHORES,,,5300,,
,GARMON AC & JOYCE S,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,118   195T001,5698 ELMO RD,CUMMING,Forsyth,GA,30028,,MH COMB 118-22----1990,,,5100,,
,GARNAND SABRINA D,,,,,,,9330 CAIN CIR,,GAINESVILLE,GA,30506,308   036, CAIN CIR,GAINESVILLE,Forsyth,GA,30506,0.3,14-1 1159 LT 38 SEC D ,,,6600,,103.91
,GARNER FAMILY LTD PARTNERSHIP,,,,,,,3167 CATAWBA RD,,GREAT FALLS,SC,29055,222   045, SINCLAIR SHORES RD,CUMMING,Forsyth,GA,30041,0.25,14-1 36 LOT 43  SINCLAIR SHORES,,,392420,,
,GARNER LARISSA C,,,,,,,2231 INDIAN HILL RD,,ELBERTON,GA,30635,118   030, MOCKINGBIRD RD,CUMMING,Forsyth,GA,30028,2.22,3-1 238-239 ,,,53660,,
,GASTON JOHN T JR,,,,,,,22 CLOUDLAND RD NORTH,,DAHLONEGA,GA,30533,220   308, CORVAIR ST,CUMMING,Forsyth,GA,30041,0.58,14-1 148 LT 214-215 HV-SS ,,,45500,,427.35
,GASTON JOHN T JR &,,,,,,,22 CLOUDLAND RD NORTH,,DAHLONEGA,GA,30533,313   661, CROOKED O TRL,GAINESVILLE,Forsyth,GA,30506,0.11,14-1 1277 LT 415 PEBBLEBR ,,,5000,,59.53
,GC PICOTAL LLC,,,,,,,ATTN;  TRISHA PEIL,2510 ZANKER RD,SAN JOSE,CA,95131,331   050, PUBLIC UTILITY ,,Forsyth,GA,,,PUBLIC UTILITY ,,,15787,,1
,GEE DEBORAH TURNER,,,,,,,3730 SETTINGDOWN RD,,CUMMING,GA,30028,239   046, BROWNS BRIDGE RD,CUMMING,Forsyth,GA,30041,0.5,14-1 346 TR 7 TURNER EST ,,,14250,,173.16
,GEEN CAROLYN FUGLAAR,,,,,,,498 OLD BETHEL RD,,MOORE,SC,29369,297   305, IMPALA ST,GAINESVILLE,Forsyth,GA,30506,0.34,14-1 952 LT 27-29 SHOREWO ,,,45000,,
,GEORGIA POWER CO,,,,,,,205 DAIRY PARK DR,,ATHENS,GA,31707,125   096, BARKER RD,CUMMING,Forsyth,GA,30040,0.06,3-1 LL986 ,,,75000,,
,GEORGIA POWER CO,,,,,,,205 DAIRY PARK DR,,ATHENS,GA,31707,031   010, SEWELL RD,CUMMING,Forsyth,GA,30028,1.7,3-1 869 ,,,55560,,
,GEORGIA POWER CO,,,,,,,205 DAIRY PARK DR,,ATHENS,GA,31707,C27   011,185 MARY ALICE PARK RD,CUMMING,Forsyth,GA,30040,17.84,2-1 65-66 ,,,21000,,
,GEORGIA TRANSMISSION CORP,,,,,,,12920 SE 38TH ST,,BELLEVUE,WA,98006,113   756,2676 PEACHTREE PKWY,CUMMING,Forsyth,GA,30041,0.05,2-1 1062-1093 T-MOBILE CELL TOWER ,,,13750,,
,GEORGIA-CUMBERLAND ASSOCIATION OF SEVENT,,,,,,,P O  BOX 12000,,CALHOUN,GA,30703,040   104,375 FOWLER RD,ALPHARETTA,Forsyth,GA,30004,1.98,2-1 548 LT3 BKA PH1 FOWLE R HILLS,,,99840,,
,GERRELL JAMES CLAY  ETAL,,,,,,,3879 MCCONNELL RD,,CUMMING,GA,30028,052   012, MCCONNELL RD,CUMMING,Forsyth,GA,30028,23.99,3-1 802-855 ,,,423900,,4161.88
,GERRELL JAMES TYLER,,,,,,,3805 MCCONNELL RD,,CUMMING,GA,30028,052   073,3805 MCCONNELL RD,CUMMING,Forsyth,GA,30028,2.16,3-1 802-855 ,,,66480,,656.78
,GIB EVANS - BURTON LLC,,,,,,,PO BOX 130,,BOGART,GA,30622,249   001,8475 BLACKS MILL RD,DAWSONVILLE,Forsyth,GA,30534,37.34,14-1 419-420-508 TR 1 & 4 ,,,522860,,
,GIBSON VIVIAN K ESTATE,,,,,,,4708 HILLTOP DR NW,,ACWORTH,GA,30101,313   697, DOGWOOD WAY,GAINESVILLE,Forsyth,GA,30506,0.37,14-1 1209 LOT 223 CRYSTAL COVE ,,,15000,,217.61
,GILBERT KEVIN JOHN,,,,,,,1030 BAY VIEW FARM RD,APT 515,PINOLE,CA,94564,123   020,5015 MCCOY CIR,CUMMING,Forsyth,GA,30040,2.01,3-1 816 ,,,56760,,
,GILSTRAP JANNIS PRUITT &,,,,,,,3 LAFAYETTE CIR,,CLINTON,MS,39056,202   052, BUFORD HWY,CUMMING,Forsyth,GA,30041,2.72,2-1 575-576 ,,,26180,,
,GLOBAL SIGNAL ACQUISITIONS IV LLC,,,,,,,4017 WASHINGTON RD,PMB331,MCMURRAY,PA,15317,C35   008, LANIER 400 PKWY,CUMMING,Forsyth,GA,30040,0.03,3-1 1255 CELL TOWER SITE ,,,175000,,
,GODFREY DAVID WILLIAM,,,,,,,6949 MAIN ST #214,,TRUMBULL,CT,06611,098   117,3046 BEECHWOOD DR,CUMMING,Forsyth,GA,30028,1.07,3-1 809 ,,,37810,,
,GOLDWIRE DIAN TALLANT,,,,,,,PO BOX 477,,LA GRANGE,GA,30240,215   024, HOPEWELL RD,CUMMING,Forsyth,GA,30028,43.53,14-1 130-131-213-214 ,,,587660,,
,GONZALEZ DIANA,,,,,,,1800 NOBLE FOREST DR APT 1800,,CONYERS,GA,30094,313   662, CROOKED O TRL,GAINESVILLE,Forsyth,GA,30506,0.22,14-1 1277 LT 416-417 PEBBLEBROOK SHORES,,,8750,,
,GONZALEZ RICHARD THOMAS,,,,,,,345 CHEROKEE RIDGE,,ATHENS,GA,30606,056   041T001,4339 DREW RD,CUMMING,Forsyth,GA,30040,,MH ,,,5700,,
,GONZALEZ VIDAL,,,,,,,13165 HOPEWELL RD,,ALPHARETTA,GA,30004,104   170,4353 PINEY GROVE RD,CUMMING,Forsyth,GA,30040,0.9,2-1 200 ,,,42750,,454.54
,GOODRICH JAY S,,,,,,,2422 SNOWY EGRET DR,,JACKSONVILLE,FL,32224,312   148,6965 LAKESIDE PL,GAINESVILLE,Forsyth,GA,30506,0.53,14-1 1274 LT 99 CRYSTAL COVE SHORES,,,241710,,
,GRADEN JOAN V,,,,,,,220 CORNWALLIS WAY,,FAYETTEVILLE,GA,30214,221   170, ESSEX DR,CUMMING,Forsyth,GA,30041,0.11,14-1 149 LOT 257 HD-SS ,,,35000,,155.85
,GRAND COMMUNITIES LTD,,,,,,,3940 OLYMPIC BLVD,STE 100,COVINGTON,KY,41018,102   056, KELLY MILL RD,CUMMING,Forsyth,GA,30040,11.13,3-1 1241 ,,,667800,,
,GRAND COMMUNITIES LTD,,,,,,,3940 OLYMPIC BLVD,STE 100,COVINGTON,KY,41018,102   201,1690 KINGSBURY DR,CUMMING,Forsyth,GA,30040,0.3,3-1 1241-1242 LT 3 PH 1 BARRETT LANDING,,,80000,,
,GRAND COMMUNITIES LTD,,,,,,,3940 OLYMPIC BLVD,STE 100,COVINGTON,KY,41018,102   225,1820 WARRINGTON WAY,CUMMING,Forsyth,GA,30040,0.24,3-1 1241 LT 18 PH 2 BARRETT LANDING,,,80000,,
